state_abbr,state,district,fec_id,first_name,last_name,name,party,votes,vote_share,winner
GA,Georgia,7,H6GA07155,rashid,malik,rashid malik,Democrat,114220,0.396183155798974,0
GA,Georgia,8,H0GA08099,austin,scott,austin scott,Republican,173983,0.676429193493204,1
GA,Georgia,8,H6GA08120,james,harris,james harris,Democrat,83225,0.323570806506796,0
GA,Georgia,9,H2GA09150,doug,collins,doug collins,Republican,Unopposed,1.0,1
GA,Georgia,10,H0GA07125,jody,hice,jody hice,Republican,Unopposed,0.996377922497353,1
GA,Georgia,10,H6GA10159,leonard,ware,leonard ware,Other,886,0.003622077502647,0
GA,Georgia,11,H4GA11061,barry,loudermilk,barry loudermilk,Republican,217935,0.674057738820604,1
GA,Georgia,11,H4GA11111,don,wilson,don wilson,Democrat,105383,0.325942261179396,0
GA,Georgia,12,H2GA12121,rick,allen,rick allen,Republican,159492,0.616008527994068,1
GA,Georgia,12,H6GA12031,patricia,mccracken,patricia mccracken,Democrat,99420,0.383991472005933,0
GA,Georgia,13,H2GA13012,david,scott,david scott,Democrat,Unopposed,1.0,1
GA,Georgia,14,H0GA09030,tom,graves,tom graves,Republican,Unopposed,0.999032048416016,1
GA,Georgia,14,H6GA14037,patrick,boggs,patrick boggs,Other,210,0.0009679515839836,0
GU,Guam,0,H2GU00033,madeleine,bordallo,madeleine bordallo,Democrat,18345,0.536905876843831,1
GU,Guam,0,H6GU01016,felix,camacho,felix camacho,Republican,15617,0.457065090142824,0
HI,Hawaii,1,H2HI02110,colleen,hanabusa,colleen hanabusa,Democrat,145417,0.718616109153625,1
HI,Hawaii,1,H6HI01279,shirlene,ostrov,shirlene ostrov,Republican,45958,0.227113467782187,0
HI,Hawaii,1,H6HI01261,alan,yim,alan yim,Other,6601,0.0326205666223555,0
HI,Hawaii,1,H4HI01183,calvin,griffin,calvin griffin,Other,4381,0.021649856441833,0
HI,Hawaii,1,H6HI02400,angela,kaaihue,angela kaaihue,Democrat,5885,0.0296636440161096,0
HI,Hawaii,1,H6HI01238,howard,kim,howard kim,Democrat,4259,0.021467707708515,0
HI,Hawaii,1,H6HI01295,peter,cross,peter cross,Democrat,3420,0.0172386852226159,0
HI,Hawaii,1,H6HI01196,javier,ocasio,javier ocasio,Democrat,1893,0.0095417634872549,0
HI,Hawaii,1,H4HI01050,yvonne,perry,yvonne perry,Other,1050,0.0052925787964171,0
HI,Hawaii,1,H6HI01303,peter,plotzeneder,peter plotzeneder,Other,328,0.001653300804976,0
HI,Hawaii,2,H2HI02508,tulsi,gabbard,tulsi gabbard,Democrat,170848,0.811567766820574,1
ID,Idaho,1,H0ID01253,raul,labrador,raul labrador,Republican,242252,0.68171444491033,1
ID,Idaho,1,H6ID01250,james,piotrowski,james piotrowski,Democrat,113052,0.318136409301069,0
ID,Idaho,2,H8ID02064,mike,simpson,mike simpson,Republican,205292,0.629272584041663,1
ID,Idaho,2,H6ID02209,jennifer,martinez,jennifer martinez,Democrat,95940,0.294080683674752,0
ID,Idaho,2,H6ID02183,anthony,tomkins,anthony tomkins,Other,25005,0.0766467322835853,0
IL,Illinois,1,H2IL01042,bobby,rush,bobby rush,Democrat,234037,0.740946995839955,1
IL,Illinois,1,H6IL01159,august,deuser,august deuser,Republican,81817,0.259027676643598,0
IL,Illinois,2,H2IL02172,robin,kelly,robin kelly,Democrat,235051,0.798076204833595,1
IL,Illinois,2,H6IL02199,john,morrow,john morrow,Republican,59471,0.201923795166405,0
IL,Illinois,3,H4IL03077,daniel,lipinski,daniel lipinski,Democrat,Unopposed,0.999596292993687,1
IL,Illinois,4,H2IL08039,luis,gutierrez,luis gutierrez,Democrat,Unopposed,1.0,1
IL,Illinois,5,H0IL05096,mike,quigley,mike quigley,Democrat,212842,0.678437097576214,1
IL,Illinois,5,H6IL05168,vince,kolber,vince kolber,Republican,86222,0.27483393046117,0
IL,Illinois,5,H6IL05176,rob,sherman,rob sherman,Other,14657,0.0467194094171947,0
IL,Illinois,6,H6IL06117,peter,roskam,peter roskam,Republican,208555,0.592240150392167,1
IL,Illinois,6,H6IL06166,amanda,howland,amanda howland,Democrat,143591,0.407759849607833,0
IL,Illinois,7,H4IL07037,danny,davis,danny davis,Democrat,250584,0.842395433427686,1
IL,Illinois,7,H6IL07305,jeffrey,leef,jeffrey leef,Republican,46882,0.157604566572314,0
IL,Illinois,8,H6IL08147,raja,krishnamoorthi,raja krishnamoorthi,Democrat,144954,0.583149281291864,1
IL,Illinois,8,H6IL08170,peter,dicianni,peter dicianni,Republican,103617,0.416850718708136,0
IL,Illinois,9,H8IL09067,janice,schakowsky,janice schakowsky,Democrat,217306,0.664650036091366,1
IL,Illinois,9,H6IL09145,joan,lasonde,joan lasonde,Republican,109550,0.335068573595801,0
IL,Illinois,9,H4IL09074,david,williams,david williams,Other,79,0.0002416286381932,0
IL,Illinois,9,H0IL09080,susanne,atanus,susanne atanus,Other,13,3.97616746393922e-05,0
IL,Illinois,10,H2IL10068,brad,schneider,brad schneider,Democrat,150435,0.526003860193849,1
IL,Illinois,10,H0IL10302,robert,dold,robert dold,Republican,135535,0.473905229443768,0
IL,Illinois,10,H6IL10150,joseph,kopsick,joseph kopsick,Other,26,9.09103623826907e-05,0
IL,Illinois,11,H8IL14067,bill,foster,bill foster,Democrat,166578,0.604478668084319,1
IL,Illinois,11,H6IL11117,tonia,khouri,tonia khouri,Republican,108995,0.395521331915681,0
IL,Illinois,12,H4IL12060,michael,bost,michael bost,Republican,169976,0.543050843125603,1
IL,Illinois,12,H6IL12099,charles,baricevic,charles baricevic,Democrat,124246,0.396949540258529,0
IL,Illinois,12,H2IL12130,paula,bradshaw,paula bradshaw,Other,18780,0.0599996166158683,0
IL,Illinois,13,H2IL13120,rodney,davis,rodney davis,Republican,187583,0.596649427151918,1
IL,Illinois,13,H6IL13121,mark,wicklund,mark wicklund,Democrat,126811,0.403350572848082,0
IL,Illinois,14,H0IL14080,randall,hultgren,randall hultgren,Republican,200508,0.593048740450226,1
IL,Illinois,14,H6IL14129,jim,walz,jim walz,Democrat,137589,0.406951259549774,0
IL,Illinois,15,H2IL20042,john,shimkus,john shimkus,Republican,Unopposed,1.0,1
IL,Illinois,16,H0IL11052,adam,kinzinger,adam kinzinger,Republican,Unopposed,0.99949586881814,1
IL,Illinois,17,H2IL17071,cheri,bustos,cheri bustos,Democrat,173125,0.603080106455613,1
IL,Illinois,17,H6IL17205,patrick,harlan,patrick harlan,Republican,113943,0.396919893544387,0
IL,Illinois,18,H6IL18088,darin,lahood,darin lahood,Republican,250506,0.721331018218571,1
IL,Illinois,18,H6IL18161,junius,rodriguez,junius rodriguez,Democrat,96770,0.278648825309618,0
IN,Indiana,1,H4IN01012,peter,visclosky,peter visclosky,Democrat,207515,0.815117270202645,1
IN,Indiana,1,H4IN01152,donna,dunn,donna dunn,Other,47051,0.184815953932509,0
IN,Indiana,1,H6IN01207,john,meyer,john meyer,Other,17,6.67758648456496e-05,0
IN,Indiana,2,H0IN02190,jackie,walorski,jackie walorski,Republican,164355,0.592575633569731,1
IN,Indiana,2,H6IN02155,lynn,coleman,lynn coleman,Democrat,102401,0.369202868505212,0
IN,Indiana,2,H6IN02163,ron,cenkush,ron cenkush,Other,10601,0.0382214979250569,0
IN,Indiana,3,H6IN03229,jim,banks,jim banks,Republican,201396,0.70112481592497,1
IN,Indiana,3,H6IN03187,tommy,schrader,tommy schrader,Democrat,66023,0.2298474831765,0
IN,Indiana,3,H6IN03286,pepper,snyder,pepper snyder,Other,19828,0.0690277008985298,0
IN,Indiana,4,H0IN04170,todd,rokita,todd rokita,Republican,193412,0.645925312422771,1
IN,Indiana,4,H4IN04172,john,dale,john dale,Democrat,91256,0.304761650313592,0
IN,Indiana,4,H6IN04169,steven,mayoras,steven mayoras,Other,14766,0.0493130372636374,0
IN,Indiana,5,H2IN05082,susan,brooks,susan brooks,Republican,221957,0.614609495064173,1
IN,Indiana,5,H6IN05216,angela,demaree,angela demaree,Democrat,123849,0.342943774488765,0
IN,Indiana,5,H6IN05257,matthew,wittlief,matthew wittlief,Other,15329,0.0424467304470627,0
IN,Indiana,6,H0IN02125,luke,messer,luke messer,Republican,204920,0.691398012719942,1
IN,Indiana,6,H6IN06149,barry,welsh,barry welsh,Democrat,79135,0.267000691667932,0
IN,Indiana,6,H6IN06214,rich,turvey,rich turvey,Other,12330,0.0416012956121261,0
IN,Indiana,7,H8IN07184,andr,carson,andr carson,Democrat,158739,0.599761967733404,1
IN,Indiana,7,H8IN07259,catherine,ping,catherine ping,Republican,94456,0.356882155136585,0
IN,Indiana,7,H6IN07386,drew,thompson,drew thompson,Other,11475,0.043355877130011,0
IN,Indiana,8,H0IN08114,larry,bucshon,larry bucshon,Republican,187702,0.636897591894487,1
IN,Indiana,8,H6IN08244,ron,drake,ron drake,Democrat,93356,0.316769195793874,0
IN,Indiana,8,H2IN07088,andrew,horning,andrew horning,Other,13655,0.0463332123116388,0
IN,Indiana,9,H6IN09176,trey,hollingsworth,trey hollingsworth,Republican,174791,0.541411769807616,1
IN,Indiana,9,H2IN09167,shelli,yoder,shelli yoder,Democrat,130627,0.404614626923923,0
IN,Indiana,9,H6IN09218,russell,brooksbank,russell brooksbank,Other,17425,0.0539736032684618,0
IA,Iowa,1,H2IA01055,rod,blum,rod blum,Republican,206903,0.53744249656473,1
IA,Iowa,1,H4IA01077,monica,vernon,monica vernon,Democrat,177403,0.460814542167454,0
IA,Iowa,2,H6IA02146,dave,loebsack,dave loebsack,Democrat,198571,0.536631966965019,1
IA,Iowa,2,H6IA02161,christopher,peters,christopher peters,Republican,170933,0.461941129415834,0
IA,Iowa,3,H4IA03115,david,young,david young,Republican,208598,0.534473349099509,1
IA,Iowa,3,H4IA04113,jim,mowrer,jim mowrer,Democrat,155002,0.397148764883278,0
IA,Iowa,3,H4IA03149,bryan,holder,bryan holder,Other,15372,0.0393864002644208,0
IA,Iowa,3,H6IA03250,claudia,addy,claudia addy,Other,6348,0.0162649537391714,0
IA,Iowa,3,H4IA03123,joe,grandanette,joe grandanette,Other,4518,0.0115760965648356,0
IA,Iowa,4,H2IA05072,steve,king,steve king,Republican,226719,0.612325426255675,1
IA,Iowa,4,H6IA04134,kim,weaver,kim weaver,Democrat,142993,0.386197229506913,0
KS,Kansas,1,H6KS01179,roger,marshall,roger marshall,Other,169992,0.658957789829089,1
KS,Kansas,1,H6KS01146,tim,huelskamp,tim huelskamp,Other,874,1.0,0
KS,Kansas,1,H4KS01059,alan,lapolice,alan lapolice,Independent,67739,0.262583778796842,0
KS,Kansas,1,H6KS01187,kerry,burt,kerry burt,Other,19366,0.0750704536556435,0
KS,Kansas,2,H8KS02090,lynn,jenkins,lynn jenkins,Other,181228,0.609372530690885,1
KS,Kansas,2,H6KS02250,britani,potter,britani potter,Other,96840,0.32562096294229,0
KS,Kansas,2,H6KS02268,james,bales,james bales,Other,19333,0.0650065063668246,0
KS,Kansas,3,H0KS03137,kevin,yoder,kevin yoder,Other,176022,0.51301466280788,1
KS,Kansas,3,H6KS03241,jay,sidie,jay sidie,Other,139300,0.405988697601082,0
KS,Kansas,3,H6KS03225,steven,hohe,steven hohe,Other,27791,0.0809966395910385,0
KS,Kansas,4,H0KS04051,michael,pompeo,michael pompeo,Other,166998,0.606711692237267,1
KS,Kansas,4,H6KS04165,daniel,giroux,daniel giroux,Democrat,81495,0.296075218618643,0
KS,Kansas,4,H6KS04173,miranda,allen,miranda allen,Independent,19021,0.0691041994397841,0
KS,Kansas,4,H6KS04181,gorden,bakken,gorden bakken,Other,7737,0.0281088897043063,0
KY,Kentucky,1,H6KY01110,james,comer,james comer,Republican,216959,0.725612957816195,1
KY,Kentucky,1,H4KY01073,samuel,gaskins,samuel gaskins,Democrat,81710,0.273276678004421,0
KY,Kentucky,1,H6KY01151,terry,mcintosh,terry mcintosh,Other,332,0.001110364179384,0
KY,Kentucky,2,H8KY02031,brett,guthrie,brett guthrie,Republican,Unopposed,1.0,1
KY,Kentucky,3,H6KY03124,john,yarmuth,john yarmuth,Democrat,212401,0.634991958002236,1
KY,Kentucky,3,H6KY03173,harold,bratcher,harold bratcher,Republican,122093,0.365008041997764,0
KY,Kentucky,4,H2KY04121,thomas,massie,thomas massie,Republican,233922,0.713205096543461,1
KY,Kentucky,4,H6KY04106,calvin,sidle,calvin sidle,Democrat,94065,0.286794903456539,0
KY,Kentucky,5,H0KY05015,harold,rogers,harold rogers,Republican,Unopposed,1.0,1
KY,Kentucky,6,H0KY06104,andy,barr,andy barr,Republican,202099,0.61089028404574,1
KY,Kentucky,6,H6KY06127,nancy,kemper,nancy kemper,Democrat,128728,0.38910971595426,0
LA,Louisiana,1,H0LA01087,steve,scalise,steve scalise,Republican,243645,0.745575112917243,1
LA,Louisiana,1,H4LA01147,lee,dugas,lee dugas,Democrat,41840,0.128034077138695,0
LA,Louisiana,1,H6LA01209,danil,faust,danil faust,Democrat,12708,0.0388875968517816,0
LA,Louisiana,1,H6LA01225,howard,kearney,howard kearney,Other,9405,0.028780126565235,0
LA,Louisiana,1,H6LA01217,joseph,swider,joseph swider,Democrat,9237,0.0282660318004333,0
LA,Louisiana,1,H4LA05098,eliot,barron,eliot barron,Other,6717,0.0205546103284086,0
LA,Louisiana,1,H6LA01233,chuemai,yang,chuemai yang,Other,3236,0.0099024443982031,0
LA,Louisiana,2,H8LA02054,cedric,richmond,cedric richmond,Democrat,198289,0.697540006120963,1
LA,Louisiana,2,H6LA02215,melvin,holden,melvin holden,Democrat,57125,0.200954025940219,0
LA,Louisiana,2,H6LA02223,kenneth,cutno,kenneth cutno,Democrat,28855,0.101505967938819,0
LA,Louisiana,3,H6LA03148,clay,higgins,clay higgins,Republican,84912,0.264974068040967,1
LA,Louisiana,3,H6LA03130,scott,angelle,scott angelle,Republican,91532,0.285632259232214,0
LA,Louisiana,3,H6LA03163,jacob,hebert,jacob hebert,Democrat,28385,0.0885774557346764,0
LA,Louisiana,3,H6LA03155,larry,rader,larry rader,Democrat,27830,0.0868455378931141,0
LA,Louisiana,3,H6LA03122,gus,rantz,gus rantz,Republican,25662,0.080080136306615,0
LA,Louisiana,3,H6LA03098,greg,ellison,greg ellison,Republican,24882,0.0776460896103653,0
LA,Louisiana,3,H6LA03106,brett,geymann,brett geymann,Republican,21607,0.0674262140588041,0
LA,Louisiana,3,H2LA03063,bryan,barrilleaux,bryan barrilleaux,Republican,6223,0.0194193238343101,0
LA,Louisiana,3,H6LA03189,guy,mclendon,guy mclendon,Other,2937,0.0091651219831863,0
LA,Louisiana,3,H6LA03197,kenny,scelfo,kenny scelfo,Other,2670,0.0083319290756239,0
LA,Louisiana,3,H6LA03114,grover,rees,grover rees,Republican,2457,0.0076672470931865,0
LA,Louisiana,3,H6LA03171,herman,vidrine,herman vidrine,Republican,1357,0.0042346171369369,0
LA,Louisiana,4,H6LA04138,mike,johnson,mike johnson,Republican,70580,0.246796160637796,1
LA,Louisiana,4,H6LA04153,marshall,jones,marshall jones,Democrat,80593,0.28180848645908,0
LA,Louisiana,4,H6LA04120,ralph,baucum,ralph baucum,Republican,50412,0.176274979456965,0
LA,Louisiana,4,H6LA04146,oliver,jenkins,oliver jenkins,Republican,44521,0.155675996992849,0
LA,Louisiana,4,H6LA04112,elbert,guillory,elbert guillory,Republican,21017,0.0734898683497386,0
LA,Louisiana,4,H6LA04096,rick,john,rick john,Republican,13220,0.0462262006748606,0
LA,Louisiana,4,H6LA04161,mark,halverson,mark halverson,Other,3149,0.0110110670140042,0
LA,Louisiana,4,H6LA04179,kenneth,krefft,kenneth krefft,Other,2493,0.008717240414707,0
LA,Louisiana,5,H4LA05221,ralph,abraham,ralph abraham,Republican,208545,0.815705892936768,1
LA,Louisiana,5,H6LA05150,billy,burkette,billy burkette,Republican,47117,0.184294107063232,0
LA,Louisiana,6,H4LA06153,garret,graves,garret graves,Republican,207483,0.62665132377725,1
LA,Louisiana,6,H4LA06062,richard,lieberman,richard lieberman,Democrat,49380,0.149140133736839,0
LA,Louisiana,6,H6LA06125,robert,bell,robert bell,Republican,33592,0.101456366393032,0
LA,Louisiana,6,H6LA06117,jermaine,sampson,jermaine sampson,Democrat,29822,0.090070009483597,0
LA,Louisiana,6,H6LA06109,richard,fontanesi,richard fontanesi,Other,7603,0.0229629898096636,0
LA,Louisiana,6,H6LA06133,devin,graham,devin graham,Other,3218,0.0097191767996182,0
ME,Maine,1,H8ME01120,chellie,pingree,chellie pingree,Democrat,227546,0.579896073049586,1
ME,Maine,1,H6ME01207,mark,holbrook,mark holbrook,Republican,164569,0.419400546903471,0
ME,Maine,1,H6ME01231,james,bouchard,james bouchard,Other,276,0.0007033800469429,0
ME,Maine,2,H4ME02234,bruce,poliquin,bruce poliquin,Republican,192878,0.547664140517856,1
ME,Maine,2,H4ME02200,emily,cain,emily cain,Democrat,159081,0.451699826510649,0
ME,Maine,2,H6ME02130,jay,dresser,jay dresser,Other,224,0.0006360329714949,0
MD,Maryland,1,H8MD01094,andy,harris,andy harris,Republican,242574,0.669914415198138,1
MD,Maryland,1,H8MD01144,joe,werner,joe werner,Democrat,103622,0.286171937353803,0
MD,Maryland,1,H6MD01247,matt,beers,matt beers,Other,15370,0.042447189565227,0
MD,Maryland,2,H2MD02160,dutch,ruppersberger,dutch ruppersberger,Democrat,192183,0.62098681659558,1
MD,Maryland,2,H6MD02211,pat,mcdonough,pat mcdonough,Republican,102577,0.33144952824092,0
MD,Maryland,2,H6MD02245,kristin,kasprzak,kristin kasprzak,Other,14128,0.0456507690319245,0
MD,Maryland,3,H6MD03292,john,sarbanes,john sarbanes,Democrat,214640,0.631898137925959,1
MD,Maryland,3,H6MD03441,mark,plaster,mark plaster,Republican,115048,0.33870022815927,0
MD,Maryland,3,H6MD03458,nnabu,eze,nnabu eze,Other,9461,0.0278530948700964,0
MD,Maryland,4,H6MD04209,anthony,brown,anthony brown,Democrat,237501,0.740686106346484,1
MD,Maryland,4,H4MD04071,george,mcdermott,george mcdermott,Republican,68670,0.214158740059255,0
MD,Maryland,4,H6MD04290,kamesha,clark,kamesha clark,Other,8204,0.0255855293934196,0
MD,Maryland,4,H6MD04316,benjamin,krause,benjamin krause,Other,5744,0.0179136129736473,0
MD,Maryland,4,H6MD07459,adrian,petrus,adrian petrus,Other,18,5.61359738032122e-05,0
MD,Maryland,5,H2MD05155,steny,hoyer,steny hoyer,Democrat,242989,0.673782838001963,1
MD,Maryland,5,H4MD05144,mark,arness,mark arness,Republican,105931,0.293735476965566,0
MD,Maryland,5,H5MD05018,jason,summers,jason summers,Other,11078,0.0307181241923945,0
MD,Maryland,6,H2MD06195,john,delaney,john delaney,Democrat,185770,0.559593701897444,1
MD,Maryland,6,H6MD06212,amie,hoeber,amie hoeber,Republican,133081,0.400878987146545,0
MD,Maryland,6,H6MD06253,david,howser,david howser,Other,6889,0.0207516876372476,0
MD,Maryland,6,H2MD08175,george,gluck,george gluck,Other,5824,0.01754359541288,0
MD,Maryland,6,H6MD06261,ted,athey,ted athey,Other,103,0.0003102661963472,0
MD,Maryland,7,H6MD07160,elijah,cummings,elijah cummings,Democrat,238838,0.748915061208108,1
MD,Maryland,7,H4MD07074,corrogan,vaughn,corrogan vaughn,Republican,69556,0.218104053782862,0
MD,Maryland,7,H6MD07467,myles,hoeing,myles hoeing,Other,9715,0.0304629490266908,0
MD,Maryland,7,H6MD07434,william,newton,william newton,Other,202,0.0006334035721452,0
MD,Maryland,7,H4MD07066,michael,pearson,michael pearson,Other,17,5.33062412201485e-05,0
MD,Maryland,8,H6MD08457,jamie,raskin,jamie raskin,Democrat,220657,0.605661444209001,1
MD,Maryland,8,H6MD08564,dan,cox,dan cox,Republican,124651,0.342143257100822,0
MD,Maryland,8,H6MD08598,nancy,wallace,nancy wallace,Other,11201,0.0307446119388237,0
MD,Maryland,8,H6MD08606,jasen,wunder,jasen wunder,Other,7283,0.0199904480627134,0
MA,Massachusetts,1,H8MA02041,richard,neal,richard neal,Democrat,235803,0.733357384329739,1
MA,Massachusetts,1,H4MA01059,frederick,mayock,frederick mayock,Independent,57504,0.178839891894918,0
MA,Massachusetts,1,H6MA01096,thomas,simmons,thomas simmons,Other,27511,0.0855603830328514,0
MA,Massachusetts,2,H4MA03022,james,mcgovern,james mcgovern,Democrat,Unopposed,0.982440061195887,1
MA,Massachusetts,3,H8MA05143,nicola,tsongas,nicola tsongas,Democrat,236713,0.6869370153689,1
MA,Massachusetts,3,H4MA03097,ann,wofford,ann wofford,Republican,107519,0.312018270882667,0
MA,Massachusetts,4,H2MA04073,joseph,kennedy,joseph kennedy,Democrat,265823,0.700985989404372,1
MA,Massachusetts,4,H0MA09027,david,rosa,david rosa,Republican,113055,0.298130602062693,0
MA,Massachusetts,5,H4MA05084,katherine,clark,katherine clark,Democrat,Unopposed,0.985504145862591,1
MA,Massachusetts,6,H4MA06090,seth,moulton,seth moulton,Democrat,Unopposed,0.98365891324768,1
MA,Massachusetts,7,H8MA08071,michael,capuano,michael capuano,Democrat,Unopposed,0.986154738411357,1
MA,Massachusetts,8,H2MA09072,stephen,lynch,stephen lynch,Democrat,271019,0.724136641149987,1
MA,Massachusetts,8,H6MA08299,william,burke,william burke,Republican,102744,0.274522063243958,0
MA,Massachusetts,9,H0MA10082,william,keating,william keating,Democrat,211790,0.557496150252043,1
MA,Massachusetts,9,H4MA09052,mark,alliegro,mark alliegro,Republican,127803,0.336416641440398,0
MA,Massachusetts,9,H6MA09180,paul,harrington,paul harrington,Independent,26233,0.0690532910409455,0
MA,Massachusetts,9,H6MA09164,christopher,cataldo,christopher cataldo,Other,8338,0.0219481698890483,0
MA,Massachusetts,9,H6MA09198,anna,raduc,anna raduc,Other,5320,0.0140038694902539,0
MI,Michigan,1,H6MI01226,jack,bergman,jack bergman,Republican,197777,0.548967305167499,1
MI,Michigan,1,H6MI01200,lon,johnson,lon johnson,Democrat,144334,0.400626195280775,0
MI,Michigan,1,H6MI01234,diane,bostow,diane bostow,Other,13386,0.037155363601289,0
MI,Michigan,1,H0MI01187,ellis,boal,ellis boal,Other,4774,0.0132511359504373,0
MI,Michigan,2,H0MI02094,bill,huizenga,bill huizenga,Republican,212508,0.626261316484346,1
MI,Michigan,2,H6MI02182,dennis,murphy,dennis murphy,Democrat,110391,0.325322401923802,0
MI,Michigan,2,H6MI03123,erwin,haas,erwin haas,Other,8154,0.0240298472274613,0
MI,Michigan,2,H6MI02190,matthew,brady,matthew brady,Other,5353,0.0157752970577141,0
MI,Michigan,2,H0MI02086,ronald,graeser,ronald graeser,Other,2904,0.008558091286307,0
MI,Michigan,3,H0MI03126,justin,amash,justin amash,Republican,203545,0.594526309640296,1
MI,Michigan,3,H6MI03172,douglas,smith,douglas smith,Democrat,128400,0.375038336278533,0
MI,Michigan,3,H0MI03209,ted,gerrard,ted gerrard,Other,10420,0.0304353540811707,0
MI,Michigan,4,H4MI04126,john,moolenaar,john moolenaar,Republican,194572,0.616219742771994,1
MI,Michigan,4,H2MI04237,debra,wirth,debra wirth,Other,101277,0.320749577990252,0
MI,Michigan,4,H8MI05108,leonard,schwartz,leonard schwartz,Other,8516,0.0269706192537791,0
MI,Michigan,4,H8MI08086,george,zimmer,george zimmer,Other,5595,0.0177196588451026,0
MI,Michigan,4,H6MI04170,jordan,salvi,jordan salvi,Other,3953,0.0125193586085238,0
MI,Michigan,4,H6MI04162,keith,butkovich,keith butkovich,Other,1838,0.0058210425303482,0
MI,Michigan,5,H2MI05119,daniel,kildee,daniel kildee,Democrat,195279,0.611601955582838,1
MI,Michigan,5,H4MI05123,al,hardwick,al hardwick,Republican,112102,0.351096648511859,0
MI,Michigan,5,H6MI05219,steve,sluka,steve sluka,Other,7006,0.0219423660547901,0
MI,Michigan,5,H2MI05101,harley,mikkelson,harley mikkelson,Other,4904,0.0153590298505125,0
MI,Michigan,6,H6MI04113,fred,upton,fred upton,Republican,193259,0.586406323487021,1
MI,Michigan,6,H4MI06105,paul,clements,paul clements,Democrat,119980,0.364055649113225,0
MI,Michigan,6,H6MI06159,lorence,wenke,lorence wenke,Other,16248,0.0493013517818943,0
MI,Michigan,6,H0MI06087,richard,overton,richard overton,Other,78,0.0002366756178599,0
MI,Michigan,7,H4MI07103,tim,walberg,tim walberg,Republican,184321,0.550529110801148,1
MI,Michigan,7,H6MI07223,gretchen,driskell,gretchen driskell,Democrat,134010,0.40026044855693,0
MI,Michigan,7,H2MI07073,ken,proctor,ken proctor,Other,16476,0.0492104406419221,0
MI,Michigan,8,H4MI08135,mike,bishop,mike bishop,Republican,205629,0.560345861219507,1
MI,Michigan,8,H6MI08262,suzanna,shkreli,suzanna shkreli,Democrat,143791,0.391835255390116,0
MI,Michigan,8,H6MI08288,jeff,wood,jeff wood,Other,9619,0.0262120947875564,0
MI,Michigan,8,H6MI08270,maria,green,maria green,Other,5679,0.0154754638006584,0
MI,Michigan,8,H4MI08101,jeremy,burgess,jeremy burgess,Other,2250,0.0061313248021625,0
MI,Michigan,9,H2MI17023,sander,levin,sander levin,Democrat,199661,0.579105213545066,1
MI,Michigan,9,H6MI09187,christopher,morse,christopher morse,Republican,128937,0.373974331085491,0
MI,Michigan,9,H6MI09195,matthew,orlando,matthew orlando,Other,9563,0.027736929881807,0
MI,Michigan,9,H4MI09091,john,mcdermott,john mcdermott,Other,6614,0.0191835254876369,0
MI,Michigan,10,H4MI04118,paul,mitchell,paul mitchell,Republican,215132,0.63091708384289,1
MI,Michigan,10,H6MI10227,frank,accavitti,frank accavitti,Democrat,110112,0.322925189818847,0
MI,Michigan,10,H6MI10243,lisa,gioia,lisa gioia,Other,10612,0.0311217861301003,0
MI,Michigan,10,H6MI10250,benjamin,nofs,benjamin nofs,Other,5127,0.0150359402081629,0
MI,Michigan,11,H4MI11097,david,trott,david trott,Republican,200872,0.529323720381145,1
MI,Michigan,11,H4MI11089,anil,kumar,anil kumar,Democrat,152461,0.401754469179526,0
MI,Michigan,11,H2MI11133,kerry,bentivolio,kerry bentivolio,Other,16610,0.0437694999578379,0
MI,Michigan,11,H6MI11183,jonathan,osment,jonathan osment,Other,9545,0.0251523104814909,0
MI,Michigan,12,H4MI12079,debbie,dingell,debbie dingell,Democrat,211378,0.643381972472317,1
MI,Michigan,12,H6MI12264,jeff,jones,jeff jones,Republican,96104,0.292516634098532,0
MI,Michigan,12,H8MI07039,gary,walkowicz,gary walkowicz,Other,9183,0.0279507642858447,0
MI,Michigan,12,H6MI12272,tom,bagwell,tom bagwell,Other,7489,0.022794650303462,0
MI,Michigan,12,H6MI12280,dylan,calewarts,dylan calewarts,Other,4377,0.0133224975802181,0
MI,Michigan,13,H6MI01028,john,conyers,john conyers,Democrat,198771,0.771036901127632,1
MI,Michigan,13,H4MI13200,jeff,gorman,jeff gorman,Republican,40541,0.157259394019325,0
MI,Michigan,13,H6MI13239,tiffany,hayden,tiffany hayden,Other,9648,0.037424795478613,0
MI,Michigan,13,H4MI13218,sam,johnson,sam johnson,Other,8835,0.0342711513322498,0
MI,Michigan,14,H2MI14111,brenda,lawrence,brenda lawrence,Democrat,244135,0.785065632496607,1
MI,Michigan,14,H6MI14211,howard,klausner,howard klausner,Republican,58103,0.186841986789892,0
MI,Michigan,14,H4MI09083,gregory,creswell,gregory creswell,Other,4893,0.0157344343900133,0
MI,Michigan,14,H6MI14229,marcia,squier,marcia squier,Other,3843,0.0123579463234869,0
MN,Minnesota,1,H6MN01174,tim,walz,tim walz,Other,169074,0.503380701864075,1
MN,Minnesota,1,H0MN01045,jim,hagedorn,jim hagedorn,Republican,166526,0.495794591472474,0
MN,Minnesota,2,H6MN02149,jason,lewis,jason lewis,Republican,173970,0.469536913584912,1
MN,Minnesota,2,H6MN02131,angie,craig,angie craig,Other,167315,0.451575379067997,0
